@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R487,500,497,495,491-492,501-weka.filters.unsupervised.attribute.Remove-V-R4,3,2,6-7'

@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-475 {'\'(-inf-316.4]\'','\'(316.4-356.8]\'','\'(356.8-397.2]\'','\'(397.2-437.6]\'','\'(437.6-478]\'','\'(478-518.4]\'','\'(518.4-558.8]\'','\'(558.8-599.2]\'','\'(599.2-639.6]\'','\'(639.6-inf)\''}
@attribute CLASS {0,1}

@data
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',0
'\'(712.6-inf)\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(316.4-356.8]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(269.4-324.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(639.6-inf)\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(478-518.4]\'',0
'\'(324.8-380.2]\'','\'(269.2-331.4]\'','\'(799.2-899.1]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(558.8-599.2]\'',1
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(558.8-599.2]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(601.8-657.2]\'','\'(704.6-766.8]\'','\'(99.9-199.8]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(558.8-599.2]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(199.8-299.7]\'','\'(518.4-558.8]\'',0
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(324.8-380.2]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(356.8-397.2]\'',1
'\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',0
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',1
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(199.8-299.7]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(324.8-380.2]\'','\'(269.2-331.4]\'','\'(799.2-899.1]\'','\'(599.2-639.6]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',0
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(397.2-437.6]\'',1
'\'(712.6-inf)\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(316.4-356.8]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(799.2-899.1]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',0
'\'(657.2-712.6]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(316.4-356.8]\'',0
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(558.8-599.2]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(558.8-599.2]\'',1
'\'(324.8-380.2]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(356.8-397.2]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(99.9-199.8]\'','\'(437.6-478]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(269.4-324.8]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(599.2-639.6]\'',1
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(699.3-799.2]\'','\'(518.4-558.8]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(580.2-642.4]\'','\'(699.3-799.2]\'','\'(356.8-397.2]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',0
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',0
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(-inf-316.4]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(324.8-380.2]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(324.8-380.2]\'','\'(-inf-269.2]\'','\'(699.3-799.2]\'','\'(599.2-639.6]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(316.4-356.8]\'',0
'\'(657.2-712.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(316.4-356.8]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(558.8-599.2]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(437.6-478]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(599.2-639.6]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(-inf-269.2]\'','\'(899.1-inf)\'','\'(599.2-639.6]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(599.2-639.6]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(558.8-599.2]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(356.8-397.2]\'',0
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(599.2-639.6]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(712.6-inf)\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(356.8-397.2]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(478-518.4]\'',0
'\'(435.6-491]\'','\'(642.4-704.6]\'','\'(199.8-299.7]\'','\'(558.8-599.2]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(437.6-478]\'',1
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(324.8-380.2]\'','\'(518-580.2]\'','\'(699.3-799.2]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(699.3-799.2]\'','\'(518.4-558.8]\'',1
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(199.8-299.7]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(558.8-599.2]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(324.8-380.2]\'','\'(-inf-269.2]\'','\'(499.5-599.4]\'','\'(639.6-inf)\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(499.5-599.4]\'','\'(599.2-639.6]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(437.6-478]\'',1
'\'(601.8-657.2]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(558.8-599.2]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(601.8-657.2]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(437.6-478]\'',0
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(558.8-599.2]\'',0
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(558.8-599.2]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
'\'(324.8-380.2]\'','\'(642.4-704.6]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(269.4-324.8]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(599.2-639.6]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',0
'\'(601.8-657.2]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',0
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(356.8-397.2]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',1
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(437.6-478]\'',1
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(437.6-478]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(599.4-699.3]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(799.2-899.1]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397.2-437.6]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',1
'\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(397.2-437.6]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(518.4-558.8]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(437.6-478]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(437.6-478]\'',1
'\'(601.8-657.2]\'','\'(704.6-766.8]\'','\'(199.8-299.7]\'','\'(316.4-356.8]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(518.4-558.8]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(397.2-437.6]\'',0
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(478-518.4]\'',1
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(558.8-599.2]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(356.8-397.2]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(558.8-599.2]\'',1
