@relation 'mushroom-weka.filters.unsupervised.attribute.Remove-V-R10,3,1,17,14,6,16,15,2,9,12-13,22,4,8,11,23'

@attribute stalk-shape {e,t}
@attribute cap-color {b,c,e,g,n,p,r,u,w,y}
@attribute cap-shape {b,c,f,k,s,x}
@attribute veil-color {n,o,w,y}
@attribute stalk-color-above-ring {b,c,e,g,n,o,p,w,y}
@attribute gill-attachment {a,d,f,n}
@attribute veil-type {p,u}
@attribute stalk-color-below-ring {b,c,e,g,n,o,p,w,y}
@attribute cap-surface {f,g,s,y}
@attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@attribute stalk-surface-above-ring {f,k,s,y}
@attribute stalk-surface-below-ring {f,k,s,y}
@attribute habitat {d,g,l,m,p,u,w}
@attribute bruises? {f,t}
@attribute gill-size {b,n}
@attribute stalk-root {b,c,e,r,u,z}
@attribute class {e,p}

@data
e,n,b,w,n,f,p,n,s,w,y,y,p,f,b,b,e
t,e,k,w,p,f,p,w,s,b,k,s,p,f,n,?,p
t,n,x,w,w,f,p,w,s,b,s,s,p,f,n,?,p
t,e,x,w,w,f,p,w,y,b,k,k,p,f,n,?,p
t,e,f,w,p,f,p,p,s,b,s,s,l,f,n,?,p
e,n,b,n,o,a,p,o,s,n,s,s,l,f,b,?,e
e,g,k,w,w,f,p,w,s,p,k,k,g,f,b,?,e
e,e,k,w,c,f,p,c,y,y,k,y,d,f,b,c,p
t,e,k,w,w,f,p,p,y,b,k,s,l,f,n,?,p
t,e,f,w,p,f,p,p,s,b,k,k,d,f,n,?,p
e,n,k,o,o,a,p,o,s,y,s,s,l,f,b,?,e
t,e,f,w,p,f,p,w,y,b,k,s,d,f,n,?,p
t,e,k,w,w,f,p,p,y,b,s,k,d,f,n,?,p
e,w,k,w,w,f,p,w,f,p,k,s,g,f,b,?,e
e,g,x,w,w,f,p,w,s,w,s,k,g,f,b,?,e
e,n,k,o,o,a,p,o,s,y,s,s,l,f,b,?,e
t,e,k,w,w,f,p,w,y,b,s,s,d,f,n,?,p
t,n,k,w,w,f,p,p,y,b,k,s,l,f,n,?,p
t,e,k,w,w,f,p,w,s,b,k,s,p,f,n,?,p
e,w,x,w,w,f,p,w,s,w,k,k,g,f,b,?,e
e,w,k,w,w,f,p,w,s,g,k,k,g,f,b,?,e
e,w,k,w,w,f,p,w,s,p,k,s,g,f,b,?,e
t,e,k,w,p,f,p,w,s,b,k,s,l,f,n,?,p
t,e,x,w,p,f,p,w,s,b,s,s,p,f,n,?,p
e,g,k,w,w,f,p,w,s,w,s,k,g,f,b,?,e
e,w,x,w,w,f,p,w,f,g,s,k,g,f,b,?,e
t,e,k,w,w,f,p,w,y,b,s,k,d,f,n,?,p
e,w,b,w,w,f,p,w,s,g,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,s,b,s,s,p,f,n,?,p
t,n,f,w,w,f,p,w,s,b,s,k,p,f,n,?,p
t,n,f,w,p,f,p,p,y,b,s,k,d,f,n,?,p
e,g,k,w,w,f,p,w,s,p,s,k,g,f,b,?,e
e,w,x,w,w,f,p,w,s,w,s,s,g,f,b,?,e
t,e,f,w,w,f,p,p,y,b,s,s,p,f,n,?,p
t,e,x,w,w,f,p,w,s,b,s,s,d,f,n,?,p
e,w,x,w,w,f,p,w,f,g,k,k,g,f,b,?,e
e,w,k,w,w,f,p,w,f,g,k,k,g,f,b,?,e
t,e,f,w,p,f,p,w,s,b,k,k,d,f,n,?,p
e,g,f,w,w,f,p,w,s,w,s,s,p,t,b,b,e
t,e,k,w,w,f,p,p,s,b,k,s,d,f,n,?,p
t,n,x,w,w,f,p,p,s,b,s,k,p,f,n,?,p
e,n,k,n,o,a,p,o,s,y,s,s,l,f,b,?,e
e,n,x,o,o,a,p,o,s,n,s,s,l,f,b,?,e
t,e,k,w,w,f,p,w,y,b,k,s,l,f,n,?,p
t,e,x,w,p,f,p,w,s,b,k,s,d,f,n,?,p
t,n,x,w,w,f,p,p,s,b,k,s,d,f,n,?,p
t,e,k,w,w,f,p,w,s,b,k,k,d,f,n,?,p
t,n,x,w,w,f,p,w,s,b,s,k,l,f,n,?,p
e,w,k,w,w,f,p,w,f,g,k,s,g,f,b,?,e
e,n,k,n,o,a,p,o,s,o,s,s,l,f,b,?,e
e,c,k,w,c,f,p,c,y,w,k,y,d,f,b,c,p
e,g,x,w,w,f,p,w,f,g,s,s,g,f,b,?,e
e,n,x,o,o,a,p,o,s,n,s,s,l,f,b,?,e
e,n,x,o,o,a,p,o,s,y,s,s,l,f,b,?,e
t,e,k,w,w,f,p,p,y,b,k,s,p,f,n,?,p
e,w,k,w,w,f,p,w,f,p,s,s,g,f,b,?,e
e,g,x,w,w,f,p,w,f,g,k,s,g,f,b,?,e
e,n,f,o,o,a,p,o,s,o,s,s,l,f,b,?,e
t,n,k,w,w,f,p,p,y,b,k,k,d,f,n,?,p
t,n,k,w,p,f,p,w,y,b,k,s,l,f,n,?,p
t,n,f,w,w,f,p,w,y,b,k,s,d,f,n,?,p
t,e,f,w,w,f,p,p,y,b,k,s,p,f,n,?,p
e,g,k,w,w,f,p,w,f,p,s,k,g,f,b,?,e
t,e,f,w,w,f,p,p,y,b,k,k,d,f,n,?,p
t,n,f,w,w,f,p,p,y,b,k,s,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,s,l,f,n,?,p
e,g,k,w,w,f,p,w,s,w,k,k,g,f,b,?,e
e,n,b,n,o,a,p,o,s,y,s,s,l,f,b,?,e
t,n,k,w,w,f,p,w,y,b,k,k,l,f,n,?,p
t,n,x,w,p,f,p,p,s,b,k,s,p,f,n,?,p
e,n,b,n,o,a,p,o,s,o,s,s,l,f,b,?,e
t,n,k,w,w,f,p,w,s,b,k,s,d,f,n,?,p
t,n,k,w,p,f,p,w,s,b,k,k,p,f,n,?,p
t,e,k,w,w,f,p,w,s,b,s,k,l,f,n,?,p
t,e,f,w,w,f,p,p,s,b,s,s,p,f,n,?,p
t,e,x,w,p,f,p,p,s,b,s,s,p,f,n,?,p
t,e,x,w,w,f,p,w,s,b,s,s,d,f,n,?,p
t,n,x,w,p,f,p,w,s,b,s,s,d,f,n,?,p
t,n,k,w,w,f,p,w,y,b,s,k,d,f,n,?,p
e,p,x,w,w,f,p,w,s,w,s,s,p,t,b,b,e
t,e,f,w,w,f,p,p,s,b,s,k,d,f,n,?,p
e,n,x,w,c,a,p,c,y,w,k,y,d,f,b,c,p
t,n,k,w,w,f,p,w,s,b,s,s,l,f,n,?,p
e,g,k,w,w,f,p,w,s,g,k,k,g,f,b,?,e
t,n,k,w,p,f,p,w,s,b,k,s,d,f,n,?,p
t,n,f,w,p,f,p,w,y,b,k,k,p,f,n,?,p
t,n,k,w,p,f,p,w,s,b,s,k,p,f,n,?,p
t,e,k,w,p,f,p,w,y,b,s,k,d,f,n,?,p
t,e,f,w,p,f,p,w,y,b,k,s,d,f,n,?,p
e,c,f,w,w,f,p,w,s,w,s,s,p,t,b,b,e
t,n,f,w,p,f,p,w,y,b,s,k,l,f,n,?,p
t,e,k,w,w,f,p,p,s,b,s,k,d,f,n,?,p
t,e,x,w,p,f,p,p,s,b,k,s,l,f,n,?,p
t,e,f,w,p,f,p,p,y,b,k,k,l,f,n,?,p
t,n,x,w,p,f,p,w,s,b,s,s,p,f,n,?,p
e,n,f,n,o,a,p,o,s,y,s,s,l,f,b,?,e
t,e,f,w,p,f,p,p,s,b,s,k,d,f,n,?,p
t,e,x,w,p,f,p,w,y,b,s,k,p,f,n,?,p
t,e,x,w,w,f,p,w,y,b,s,k,d,f,n,?,p
t,e,x,w,p,f,p,p,s,b,k,k,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,k,l,f,n,?,p
t,e,x,w,w,f,p,p,s,b,s,s,l,f,n,?,p
e,g,b,w,w,f,p,w,f,w,k,s,g,f,b,?,e
t,e,k,w,p,f,p,w,y,b,k,s,p,f,n,?,p
t,e,k,w,p,f,p,w,s,b,s,k,l,f,n,?,p
e,g,k,w,w,f,p,w,f,g,s,s,g,f,b,?,e
e,n,f,n,o,a,p,o,s,n,s,s,l,f,b,?,e
e,n,f,w,c,f,p,c,y,w,k,y,d,f,b,c,p
t,e,k,w,w,f,p,p,s,b,s,k,d,f,n,?,p
t,n,f,w,w,f,p,w,s,b,k,k,l,f,n,?,p
t,n,k,w,w,f,p,p,y,b,k,k,p,f,n,?,p
t,e,k,w,w,f,p,p,s,b,s,s,l,f,n,?,p
t,n,k,w,w,f,p,w,y,b,s,s,p,f,n,?,p
t,n,k,w,w,f,p,p,y,b,s,k,l,f,n,?,p
e,g,x,w,w,f,p,w,f,g,k,k,g,f,b,?,e
t,e,k,w,w,f,p,p,y,b,k,k,p,f,n,?,p
e,c,x,w,c,a,p,c,y,y,k,y,d,f,b,c,p
t,e,k,w,w,f,p,p,y,b,k,k,p,f,n,?,p
t,e,k,w,p,f,p,w,y,b,k,k,l,f,n,?,p
e,w,b,w,w,f,p,w,s,p,s,k,g,f,b,?,e
t,n,k,w,p,f,p,w,s,b,k,k,d,f,n,?,p
t,e,x,w,p,f,p,p,s,b,s,k,p,f,n,?,p
t,n,f,w,p,f,p,w,y,b,k,s,l,f,n,?,p
t,e,f,w,p,f,p,p,s,b,k,k,p,f,n,?,p
t,e,k,w,p,f,p,w,y,b,s,k,d,f,n,?,p
t,e,k,w,w,f,p,p,y,b,k,s,d,f,n,?,p
e,w,b,w,w,f,p,w,f,w,s,s,g,f,b,?,e
e,n,k,w,c,a,p,c,y,w,k,y,d,f,b,c,p
t,e,f,w,p,f,p,w,y,b,k,s,d,f,n,?,p
t,n,k,w,w,f,p,p,s,b,s,k,p,f,n,?,p
t,n,k,w,w,f,p,p,y,b,k,s,p,f,n,?,p
t,e,x,w,w,f,p,w,s,b,k,k,l,f,n,?,p
e,g,x,w,w,f,p,w,y,w,s,s,p,t,b,b,e
t,n,f,w,p,f,p,w,s,b,k,s,d,f,n,?,p
t,e,k,w,w,f,p,w,y,b,k,s,p,f,n,?,p
e,w,k,w,w,f,p,w,f,w,k,k,g,f,b,?,e
t,n,x,w,p,f,p,p,s,b,k,s,d,f,n,?,p
t,n,k,w,p,f,p,w,y,b,s,s,d,f,n,?,p
t,e,x,w,p,f,p,w,s,b,s,s,d,f,n,?,p
e,w,k,w,w,f,p,w,s,w,s,k,g,f,b,?,e
t,n,f,w,w,f,p,p,y,b,s,s,p,f,n,?,p
t,e,k,w,w,f,p,p,s,b,k,k,p,f,n,?,p
t,e,k,w,w,f,p,w,s,b,k,k,p,f,n,?,p
t,e,f,w,p,f,p,p,y,b,s,k,l,f,n,?,p
e,n,f,n,o,a,p,o,s,n,s,s,l,f,b,?,e
t,n,f,w,p,f,p,w,y,b,k,k,d,f,n,?,p
t,e,k,w,p,f,p,w,y,b,s,s,d,f,n,?,p
t,e,k,w,w,f,p,w,s,b,s,k,d,f,n,?,p
t,e,k,w,p,f,p,w,s,b,s,k,l,f,n,?,p
e,n,b,o,o,a,p,o,s,o,s,s,l,f,b,?,e
e,g,k,w,w,f,p,w,s,p,k,k,g,f,b,?,e
e,n,x,o,o,a,p,o,s,n,s,s,l,f,b,?,e
e,g,x,w,w,f,p,w,f,p,k,k,g,f,b,?,e
t,e,k,w,w,f,p,p,s,b,s,s,d,f,n,?,p
t,e,f,w,w,f,p,p,y,b,s,k,d,f,n,?,p
t,n,k,w,p,f,p,w,s,b,k,k,d,f,n,?,p
t,n,k,w,p,f,p,w,s,b,k,s,p,f,n,?,p
e,w,b,w,w,f,p,w,s,p,k,s,g,f,b,?,e
t,n,f,w,p,f,p,p,s,b,s,s,d,f,n,?,p
e,g,b,w,w,f,p,w,f,p,s,k,g,f,b,?,e
t,n,x,w,w,f,p,w,s,b,k,s,d,f,n,?,p
t,e,x,w,w,f,p,w,y,b,s,k,l,f,n,?,p
e,c,f,w,c,f,p,c,y,w,k,y,d,f,b,c,p
t,n,f,w,w,f,p,p,s,b,s,s,d,f,n,?,p
t,e,x,w,p,f,p,w,y,b,s,s,l,f,n,?,p
t,n,f,w,w,f,p,w,s,b,k,k,l,f,n,?,p
t,e,f,w,w,f,p,p,y,b,k,s,p,f,n,?,p
t,e,f,w,w,f,p,p,s,b,k,k,l,f,n,?,p
t,e,x,w,w,f,p,w,s,b,k,k,d,f,n,?,p
e,g,k,w,w,f,p,w,s,w,k,s,g,f,b,?,e
t,e,x,w,p,f,p,w,s,b,s,s,p,f,n,?,p
t,n,k,w,w,f,p,p,s,b,k,s,l,f,n,?,p
t,e,k,w,w,f,p,p,y,b,k,s,l,f,n,?,p
t,n,x,w,w,f,p,p,s,b,k,k,p,f,n,?,p
e,g,b,w,w,f,p,w,s,g,s,k,g,f,b,?,e
t,n,x,w,w,f,p,p,s,b,s,s,l,f,n,?,p
t,e,f,w,w,f,p,w,s,b,s,s,d,f,n,?,p
t,n,k,w,p,f,p,w,s,b,s,s,d,f,n,?,p
e,g,b,w,w,f,p,w,s,w,s,s,g,f,b,?,e
t,n,x,w,p,f,p,p,s,b,k,k,p,f,n,?,p
t,e,f,w,w,f,p,w,y,b,s,k,p,f,n,?,p
t,e,f,w,p,f,p,w,s,b,s,k,d,f,n,?,p
e,n,f,w,c,f,p,c,y,y,k,y,d,f,b,c,p
e,g,b,w,w,f,p,w,f,g,k,s,g,f,b,?,e
t,e,f,w,p,f,p,p,s,b,k,k,p,f,n,?,p
t,n,k,w,p,f,p,p,s,b,s,k,l,f,n,?,p
e,g,k,w,w,f,p,w,s,p,s,k,g,f,b,?,e
t,n,k,w,p,f,p,p,y,b,k,k,l,f,n,?,p
t,e,x,w,p,f,p,p,s,b,k,k,l,f,n,?,p
e,n,b,o,o,a,p,o,s,y,s,s,l,f,b,?,e
t,n,k,w,p,f,p,w,y,b,s,k,l,f,n,?,p
t,n,f,w,w,f,p,w,y,b,k,k,l,f,n,?,p
e,n,x,n,o,a,p,o,s,n,s,s,l,f,b,?,e
t,n,k,w,p,f,p,w,s,b,k,k,l,f,n,?,p
t,n,k,w,p,f,p,p,s,b,k,k,d,f,n,?,p
t,n,k,w,p,f,p,p,s,b,k,s,p,f,n,?,p
t,n,k,w,p,f,p,w,s,b,s,s,p,f,n,?,p
e,c,f,w,w,f,p,w,y,w,s,s,p,t,b,b,e
e,n,f,n,o,a,p,o,s,n,s,s,l,f,b,?,e
e,w,b,w,w,f,p,w,s,g,k,k,g,f,b,?,e
t,e,k,w,p,f,p,p,s,b,s,s,p,f,n,?,p
e,g,b,w,w,f,p,w,s,w,s,s,g,f,b,?,e
t,e,k,w,p,f,p,w,y,b,k,k,p,f,n,?,p
t,n,k,w,w,f,p,w,y,b,s,s,d,f,n,?,p
e,n,x,o,o,a,p,o,s,o,s,s,l,f,b,?,e
t,e,x,w,w,f,p,w,s,b,k,s,p,f,n,?,p
t,n,x,w,p,f,p,p,s,b,k,s,d,f,n,?,p
t,e,f,w,w,f,p,w,s,b,k,s,l,f,n,?,p
t,e,f,w,p,f,p,p,y,b,s,s,p,f,n,?,p
t,e,x,w,p,f,p,p,y,b,k,s,p,f,n,?,p
t,e,k,w,w,f,p,w,s,b,k,k,d,f,n,?,p
e,n,k,w,n,f,p,n,y,w,y,y,d,f,b,b,e
t,e,f,w,w,f,p,w,s,b,s,s,d,f,n,?,p
t,n,k,w,p,f,p,w,s,b,k,k,p,f,n,?,p
t,n,f,w,w,f,p,w,y,b,s,s,p,f,n,?,p
t,e,f,w,p,f,p,p,s,b,k,s,d,f,n,?,p
e,g,k,w,w,f,p,w,f,w,s,s,g,f,b,?,e
t,n,k,w,w,f,p,p,s,b,s,k,d,f,n,?,p
e,w,b,w,w,f,p,w,f,p,k,s,g,f,b,?,e
t,e,k,w,p,f,p,w,s,b,k,k,l,f,n,?,p
e,g,x,w,w,f,p,w,s,p,k,k,g,f,b,?,e
e,n,k,o,o,a,p,o,s,y,s,s,l,f,b,?,e
t,e,k,w,w,f,p,p,s,b,k,s,p,f,n,?,p
t,n,k,w,w,f,p,p,y,b,s,s,l,f,n,?,p
e,g,k,w,w,f,p,w,f,g,k,k,g,f,b,?,e
t,n,x,w,p,f,p,p,s,b,s,s,l,f,n,?,p
t,n,k,w,w,f,p,p,y,b,s,s,l,f,n,?,p
e,w,x,w,w,f,p,w,f,g,k,s,g,f,b,?,e
t,e,k,w,p,f,p,w,y,b,k,s,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,s,l,f,n,?,p
t,e,k,w,p,f,p,w,s,b,k,k,l,f,n,?,p
t,e,k,w,w,f,p,w,y,b,k,s,p,f,n,?,p
t,n,k,w,p,f,p,w,y,b,s,s,p,f,n,?,p
e,g,k,w,w,f,p,w,s,g,k,k,g,f,b,?,e
t,n,k,w,p,f,p,p,y,b,k,k,p,f,n,?,p
t,e,k,w,w,f,p,p,s,b,s,s,l,f,n,?,p
e,g,x,w,w,f,p,w,s,w,s,k,g,f,b,?,e
e,n,f,o,o,a,p,o,s,y,s,s,l,f,b,?,e
e,g,k,w,w,f,p,w,s,g,k,s,g,f,b,?,e
t,e,x,w,w,f,p,p,s,b,k,s,p,f,n,?,p
t,n,k,w,w,f,p,w,s,b,s,s,d,f,n,?,p
t,n,k,w,w,f,p,p,s,b,s,k,p,f,n,?,p
e,g,x,w,w,f,p,w,s,p,k,s,g,f,b,?,e
t,e,k,w,p,f,p,p,y,b,k,k,p,f,n,?,p
e,n,f,o,o,a,p,o,s,n,s,s,l,f,b,?,e
e,w,k,w,w,f,p,w,s,w,k,k,g,f,b,?,e
e,e,f,w,c,f,p,c,y,y,k,y,d,f,b,c,p
e,g,b,w,w,f,p,w,s,g,k,k,g,f,b,?,e
t,n,f,w,w,f,p,w,y,b,s,k,p,f,n,?,p
e,n,b,n,o,a,p,o,s,o,s,s,l,f,b,?,e
e,g,b,w,w,f,p,w,s,w,k,s,g,f,b,?,e
e,n,k,o,o,a,p,o,s,n,s,s,l,f,b,?,e
e,g,b,w,w,f,p,w,s,p,k,k,g,f,b,?,e
t,n,k,w,w,f,p,w,s,b,k,s,l,f,n,?,p
t,n,k,w,p,f,p,w,y,b,s,k,p,f,n,?,p
e,n,f,n,o,a,p,o,s,n,s,s,l,f,b,?,e
t,e,k,w,p,f,p,p,s,b,k,k,p,f,n,?,p
t,e,f,w,w,f,p,p,s,b,s,k,p,f,n,?,p
t,n,k,w,p,f,p,p,s,b,s,k,l,f,n,?,p
t,n,k,w,w,f,p,p,s,b,s,k,l,f,n,?,p
e,n,b,o,o,a,p,o,s,y,s,s,l,f,b,?,e
e,g,k,w,w,f,p,w,f,w,k,k,g,f,b,?,e
e,n,b,o,o,a,p,o,s,o,s,s,l,f,b,?,e
t,n,k,w,p,f,p,w,s,b,k,s,l,f,n,?,p
t,e,k,w,w,f,p,p,y,b,s,k,l,f,n,?,p
t,e,k,w,p,f,p,p,y,b,k,s,p,f,n,?,p
t,n,k,w,p,f,p,p,s,b,s,s,l,f,n,?,p
e,n,f,o,o,a,p,o,s,n,s,s,l,f,b,?,e
t,e,k,w,w,f,p,w,s,b,s,s,d,f,n,?,p
e,n,x,o,o,a,p,o,s,o,s,s,l,f,b,?,e
t,n,k,w,w,f,p,p,s,b,k,k,d,f,n,?,p
e,w,k,w,w,f,p,w,s,p,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,y,b,s,s,d,f,n,?,p
t,n,k,w,p,f,p,w,y,b,k,k,d,f,n,?,p
e,g,k,w,w,f,p,w,f,g,s,s,g,f,b,?,e
t,n,f,w,p,f,p,w,s,b,k,s,p,f,n,?,p
e,g,x,w,w,f,p,w,s,w,s,s,g,f,b,?,e
t,n,k,w,p,f,p,w,y,b,s,k,p,f,n,?,p
t,e,f,w,p,f,p,p,s,b,s,k,d,f,n,?,p
e,w,x,w,w,f,p,w,f,p,k,k,g,f,b,?,e
t,n,k,w,w,f,p,w,y,b,k,s,l,f,n,?,p
e,n,f,w,c,a,p,c,y,w,k,y,d,f,b,c,p
e,g,b,w,w,f,p,w,f,w,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,y,b,k,k,p,f,n,?,p
t,e,x,w,p,f,p,p,y,b,k,s,d,f,n,?,p
t,e,k,w,w,f,p,p,s,b,k,k,l,f,n,?,p
e,g,k,w,w,f,p,w,f,g,s,k,g,f,b,?,e
e,w,k,w,w,f,p,w,f,p,s,s,g,f,b,?,e
t,e,k,w,w,f,p,w,y,b,s,k,d,f,n,?,p
e,g,k,w,w,f,p,w,s,g,s,s,g,f,b,?,e
t,n,k,w,p,f,p,w,s,b,s,k,d,f,n,?,p
t,n,k,w,p,f,p,w,y,b,s,s,l,f,n,?,p
e,w,k,w,w,f,p,w,s,w,k,s,g,f,b,?,e
t,e,k,w,p,f,p,w,y,b,k,k,l,f,n,?,p
e,w,b,w,w,f,p,w,s,w,k,s,g,f,b,?,e
t,n,k,w,p,f,p,p,s,b,s,k,d,f,n,?,p
e,w,x,w,w,f,p,w,s,w,s,k,g,f,b,?,e
e,n,b,o,o,a,p,o,s,n,s,s,l,f,b,?,e
t,n,k,w,w,f,p,p,s,b,k,s,d,f,n,?,p
t,e,k,w,p,f,p,w,y,b,s,k,p,f,n,?,p
e,w,x,w,w,f,p,w,f,w,s,s,g,f,b,?,e
e,e,x,w,c,a,p,c,y,y,k,y,d,f,b,c,p
t,e,k,w,p,f,p,w,s,b,k,k,p,f,n,?,p
t,n,k,w,w,f,p,w,s,b,k,k,l,f,n,?,p
t,n,k,w,p,f,p,w,y,b,s,s,p,f,n,?,p
t,e,k,w,w,f,p,w,s,b,s,k,d,f,n,?,p
e,n,k,n,o,a,p,o,s,o,s,s,l,f,b,?,e
t,n,k,w,p,f,p,w,y,b,k,s,l,f,n,?,p
e,n,f,w,n,f,p,n,y,w,y,y,d,f,b,b,e
e,g,k,w,w,f,p,w,s,w,s,s,g,f,b,?,e
t,e,f,w,w,f,p,p,y,b,k,k,l,f,n,?,p
e,y,k,y,y,f,p,y,y,y,y,y,l,f,n,c,p
t,e,k,w,p,f,p,w,y,b,s,s,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,k,l,f,n,?,p
t,e,k,w,p,f,p,p,y,b,s,k,l,f,n,?,p
e,n,b,n,o,a,p,o,s,o,s,s,l,f,b,?,e
e,g,x,w,w,f,p,w,s,w,s,s,p,t,b,b,e
e,g,k,w,w,f,p,w,s,p,k,s,g,f,b,?,e
t,e,f,w,p,f,p,w,y,b,s,k,p,f,n,?,p
t,e,k,w,w,f,p,w,s,b,k,k,p,f,n,?,p
t,e,k,w,w,f,p,w,y,b,s,s,l,f,n,?,p
e,w,b,w,w,f,p,w,f,w,k,k,g,f,b,?,e
e,n,f,o,o,a,p,o,s,n,s,s,l,f,b,?,e
t,n,k,w,w,f,p,w,s,b,k,k,p,f,n,?,p
t,e,k,w,p,f,p,w,s,b,s,s,d,f,n,?,p
e,w,x,w,w,f,p,w,f,g,k,s,g,f,b,?,e
t,e,k,w,w,f,p,w,y,b,s,k,l,f,n,?,p
e,w,x,w,w,f,p,w,f,g,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,y,b,s,s,l,f,n,?,p
t,n,k,w,w,f,p,w,y,b,s,k,p,f,n,?,p
e,g,x,w,w,f,p,w,s,p,k,s,g,f,b,?,e
e,w,x,w,w,f,p,w,s,g,s,k,g,f,b,?,e
t,n,k,w,w,f,p,w,y,b,k,k,d,f,n,?,p
t,n,k,w,w,f,p,p,s,b,k,s,l,f,n,?,p
t,e,k,w,p,f,p,w,s,b,k,s,d,f,n,?,p
e,w,b,w,w,f,p,w,f,p,k,k,g,f,b,?,e
t,n,f,w,p,f,p,w,s,b,s,k,p,f,n,?,p
t,e,k,w,p,f,p,w,s,b,k,k,d,f,n,?,p
t,n,k,w,p,f,p,p,s,b,s,s,l,f,n,?,p
e,n,x,w,c,f,p,c,y,y,k,y,d,f,b,c,p
t,n,k,w,w,f,p,p,y,b,k,s,l,f,n,?,p
e,n,f,n,o,a,p,o,s,o,s,s,l,f,b,?,e
t,e,x,w,p,f,p,w,y,b,s,s,d,f,n,?,p
e,n,f,n,o,a,p,o,s,y,s,s,l,f,b,?,e
e,w,b,w,w,f,p,w,s,g,s,s,g,f,b,?,e
e,g,b,w,w,f,p,w,s,p,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,y,b,k,k,l,f,n,?,p
t,n,k,w,w,f,p,w,s,b,k,k,d,f,n,?,p
t,e,k,w,p,f,p,w,s,b,s,s,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,k,d,f,n,?,p
e,w,b,w,w,f,p,w,f,g,s,s,g,f,b,?,e
e,g,k,w,w,f,p,w,s,p,s,s,g,f,b,?,e
e,e,f,w,c,f,p,c,y,w,k,y,d,f,b,c,p
t,n,k,w,w,f,p,p,y,b,s,s,d,f,n,?,p
t,n,k,w,p,f,p,p,y,b,s,k,p,f,n,?,p
t,e,f,w,w,f,p,w,s,b,s,s,d,f,n,?,p
t,n,x,w,p,f,p,p,s,b,s,k,d,f,n,?,p
t,n,k,w,p,f,p,p,y,b,k,k,p,f,n,?,p
e,c,k,w,c,f,p,c,y,y,k,y,d,f,b,c,p
t,n,k,w,p,f,p,w,y,b,s,k,d,f,n,?,p
e,w,k,w,w,f,p,w,s,g,s,s,g,f,b,?,e
t,n,f,w,w,f,p,p,y,b,k,k,l,f,n,?,p
e,g,b,w,w,f,p,w,f,p,s,s,g,f,b,?,e
t,e,f,w,w,f,p,w,s,b,s,k,d,f,n,?,p
t,e,k,w,p,f,p,p,s,b,k,k,l,f,n,?,p
e,g,k,w,w,f,p,w,s,p,k,s,g,f,b,?,e
e,g,x,w,w,f,p,w,s,p,s,s,g,f,b,?,e
t,e,k,w,w,f,p,p,s,b,k,s,l,f,n,?,p
e,n,k,n,o,a,p,o,s,n,s,s,l,f,b,?,e
e,p,f,w,w,f,p,w,y,w,s,s,p,t,b,b,e
e,w,b,w,w,f,p,w,s,g,s,k,g,f,b,?,e
t,n,f,w,p,f,p,w,y,b,s,k,l,f,n,?,p
t,e,f,w,w,f,p,p,s,b,k,k,p,f,n,?,p
t,e,k,w,p,f,p,p,s,b,s,s,l,f,n,?,p
e,g,k,w,w,f,p,w,f,p,s,s,g,f,b,?,e
e,w,x,w,w,f,p,w,f,p,k,k,g,f,b,?,e
e,c,x,w,w,f,p,w,s,w,s,s,p,t,b,b,e
e,g,k,w,w,f,p,w,f,w,s,s,g,f,b,?,e
t,e,k,w,p,f,p,w,s,b,s,s,l,f,n,?,p
t,e,k,w,w,f,p,p,y,b,s,s,p,f,n,?,p
t,n,k,w,w,f,p,p,s,b,s,s,p,f,n,?,p
t,e,x,w,w,f,p,p,y,b,s,k,p,f,n,?,p
e,n,k,o,o,a,p,o,s,o,s,s,l,f,b,?,e
e,y,f,y,y,f,p,y,y,w,y,y,l,f,n,c,p
e,c,x,w,c,a,p,c,y,w,k,y,d,f,b,c,p
t,n,x,w,w,f,p,w,s,b,s,s,d,f,n,?,p
e,p,x,w,w,f,p,w,y,w,s,s,p,t,b,b,e
t,n,k,w,p,f,p,p,y,b,s,k,p,f,n,?,p
e,g,k,w,w,f,p,w,s,g,s,k,g,f,b,?,e
e,g,b,w,w,f,p,w,s,p,s,k,g,f,b,?,e
t,e,k,w,p,f,p,w,s,b,k,s,p,f,n,?,p
e,n,x,n,o,a,p,o,s,o,s,s,l,f,b,?,e
e,n,b,n,o,a,p,o,s,o,s,s,l,f,b,?,e
e,n,f,w,w,f,p,w,s,w,s,s,p,t,b,b,e
e,g,k,w,w,f,p,w,s,g,s,s,g,f,b,?,e
t,n,f,w,p,f,p,p,s,b,k,s,d,f,n,?,p
t,n,k,w,w,f,p,p,s,b,s,s,d,f,n,?,p
t,n,f,w,p,f,p,p,y,b,k,s,l,f,n,?,p
