@relation 'mushroom-weka.filters.unsupervised.attribute.Remove-V-R15,13,9,20,8,5,23'

@attribute stalk-color-below-ring {b,c,e,g,n,o,p,w,y}
@attribute stalk-surface-below-ring {f,k,s,y}
@attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@attribute spore-print-color {b,h,k,n,o,r,u,w,y}
@attribute gill-size {b,n}
@attribute odor {a,c,f,l,m,n,p,s,y}
@attribute class {e,p}

@data
w,s,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
w,k,w,w,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
o,s,n,y,b,n,e
p,k,b,w,n,y,p
w,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,w,w,b,n,e
o,s,n,y,b,n,e
w,k,w,w,b,n,e
w,k,g,w,b,n,e
p,k,b,w,n,s,p
w,s,b,w,n,f,p
o,s,o,o,b,n,e
w,k,b,w,n,s,p
y,y,y,w,n,n,p
w,s,b,w,n,f,p
w,k,g,w,b,n,e
p,k,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
w,k,w,w,b,n,e
w,s,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,k,p,w,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,y,p
o,s,o,n,b,n,e
w,s,w,w,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,y,p
p,s,b,w,n,s,p
w,k,w,w,b,n,e
w,k,b,w,n,f,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,p,w,b,n,e
w,s,p,w,b,n,e
w,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,w,w,b,n,e
p,s,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
c,y,w,w,b,m,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
w,s,w,w,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,s,p
w,s,g,w,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
n,y,w,w,b,n,e
w,s,b,w,n,f,p
w,k,b,w,n,f,p
n,y,w,w,b,n,e
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,s,p
w,s,w,w,b,n,e
w,k,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
n,y,w,w,b,n,e
w,s,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,s,p
o,s,n,n,b,n,e
w,k,p,w,b,n,e
c,y,y,w,b,m,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
o,s,y,o,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,s,p
w,s,p,w,b,n,e
w,k,w,w,b,n,e
o,s,y,o,b,n,e
w,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,w,w,b,n,e
w,k,g,w,b,n,e
w,s,p,w,b,n,e
w,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,w,w,b,n,e
w,k,g,w,b,n,e
w,k,b,w,n,f,p
w,s,g,w,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,p,w,b,n,e
w,s,w,w,b,n,e
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,k,g,w,b,n,e
w,k,g,w,b,n,e
w,k,b,w,n,s,p
w,s,w,w,b,n,e
p,s,b,w,n,y,p
p,k,b,w,n,y,p
o,s,y,b,b,n,e
o,s,n,n,b,n,e
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,g,w,b,n,e
o,s,o,n,b,n,e
c,y,w,w,b,m,p
w,s,g,w,b,n,e
o,s,n,o,b,n,e
o,s,y,b,b,n,e
p,s,b,w,n,s,p
w,s,p,w,b,n,e
w,s,g,w,b,n,e
o,s,o,n,b,n,e
p,k,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,p,w,b,n,e
p,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,k,w,w,b,n,e
o,s,y,y,b,n,e
w,k,b,w,n,f,p
p,s,b,w,n,s,p
o,s,o,o,b,n,e
w,s,b,w,n,y,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
c,y,w,w,b,m,p
w,s,b,w,n,f,p
w,k,g,w,b,n,e
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,w,w,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
o,s,y,n,b,n,e
p,k,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
w,s,w,w,b,n,e
w,s,b,w,n,s,p
w,k,b,w,n,s,p
w,s,g,w,b,n,e
o,s,n,n,b,n,e
c,y,w,w,b,m,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
w,s,b,w,n,y,p
p,k,b,w,n,y,p
w,k,g,w,b,n,e
p,k,b,w,n,f,p
c,y,y,w,b,m,p
p,k,b,w,n,s,p
w,k,b,w,n,s,p
w,k,p,w,b,n,e
w,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
w,s,w,w,b,n,e
c,y,w,w,b,m,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,s,w,w,b,n,e
w,s,b,w,n,y,p
w,s,b,w,n,y,p
w,k,w,w,b,n,e
p,s,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
w,k,w,w,b,n,e
p,s,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
o,s,n,y,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
o,s,o,b,b,n,e
w,k,p,w,b,n,e
o,s,n,n,b,n,e
w,k,p,w,b,n,e
p,s,b,w,n,y,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,p,w,b,n,e
p,s,b,w,n,s,p
w,k,p,w,b,n,e
w,s,b,w,n,f,p
w,k,b,w,n,f,p
c,y,w,w,b,m,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
w,s,w,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
w,k,g,w,b,n,e
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
c,y,y,w,b,m,p
w,s,g,w,b,n,e
p,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,p,w,b,n,e
p,k,b,w,n,f,p
p,k,b,w,n,s,p
o,s,y,y,b,n,e
w,k,b,w,n,f,p
w,k,b,w,n,s,p
o,s,n,b,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,w,w,b,n,e
o,s,n,n,b,n,e
w,k,g,w,b,n,e
p,s,b,w,n,s,p
w,s,w,w,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,s,p
o,s,o,y,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
n,y,w,w,b,n,e
w,s,b,w,n,f,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,w,w,b,n,e
p,k,b,w,n,f,p
w,s,p,w,b,n,e
w,k,b,w,n,y,p
w,k,p,w,b,n,e
o,s,y,y,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,g,w,b,n,e
p,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,g,w,b,n,e
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,g,w,b,n,e
p,k,b,w,n,f,p
p,s,b,w,n,f,p
w,k,w,w,b,n,e
o,s,y,y,b,n,e
w,s,g,w,b,n,e
p,s,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,p,w,b,n,e
p,k,b,w,n,s,p
o,s,n,y,b,n,e
w,k,w,w,b,n,e
c,y,y,w,b,m,p
w,k,g,w,b,n,e
w,k,b,w,n,y,p
o,s,o,b,b,n,e
w,s,w,w,b,n,e
o,s,n,y,b,n,e
w,k,p,w,b,n,e
w,s,b,w,n,f,p
w,k,b,w,n,y,p
o,s,n,o,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
o,s,y,y,b,n,e
w,k,w,w,b,n,e
o,s,o,o,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
o,s,n,n,b,n,e
w,s,b,w,n,y,p
o,s,o,o,b,n,e
p,k,b,w,n,y,p
w,s,p,w,b,n,e
p,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,g,w,b,n,e
w,s,b,w,n,y,p
w,s,w,w,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,p,w,b,n,e
w,s,b,w,n,s,p
c,y,w,w,b,m,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
w,k,g,w,b,n,e
w,s,p,w,b,n,e
w,k,b,w,n,s,p
w,s,g,w,b,n,e
w,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,w,w,b,n,e
w,k,b,w,n,y,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
w,k,w,w,b,n,e
o,s,n,n,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,s,w,w,b,n,e
c,y,y,w,b,m,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
o,s,o,b,b,n,e
w,s,b,w,n,f,p
n,y,w,w,b,n,e
w,s,w,w,b,n,e
p,k,b,w,n,y,p
y,y,y,w,n,n,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
o,s,o,n,b,n,e
w,s,w,w,b,n,e
w,s,p,w,b,n,e
w,k,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,s,p
w,k,w,w,b,n,e
o,s,n,o,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,g,w,b,n,e
w,k,b,w,n,y,p
w,s,g,w,b,n,e
p,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,p,w,b,n,e
w,k,g,w,b,n,e
w,k,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,p,w,b,n,e
w,k,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
c,y,y,w,b,m,p
p,s,b,w,n,f,p
o,s,o,y,b,n,e
w,s,b,w,n,f,p
o,s,y,y,b,n,e
w,s,g,w,b,n,e
w,s,p,w,b,n,e
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
w,s,g,w,b,n,e
w,s,p,w,b,n,e
c,y,w,w,b,m,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
c,y,y,w,b,m,p
w,k,b,w,n,s,p
w,s,g,w,b,n,e
p,k,b,w,n,y,p
w,s,p,w,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,y,p
w,s,p,w,b,n,e
w,s,p,w,b,n,e
p,s,b,w,n,y,p
o,s,n,y,b,n,e
w,s,w,w,b,n,e
w,k,g,w,b,n,e
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
w,s,p,w,b,n,e
w,k,p,w,b,n,e
w,s,w,w,b,n,e
w,s,w,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
o,s,o,o,b,n,e
y,y,w,w,n,n,p
c,y,w,w,b,m,p
w,s,b,w,n,y,p
w,s,w,w,b,n,e
p,k,b,w,n,s,p
w,k,g,w,b,n,e
w,k,p,w,b,n,e
w,s,b,w,n,f,p
o,s,o,b,b,n,e
o,s,o,b,b,n,e
w,s,w,w,b,n,e
w,s,g,w,b,n,e
p,s,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
w,s,w,w,b,n,e
c,y,y,w,b,m,p
p,s,b,w,n,y,p
o,s,o,y,b,n,e
w,k,b,w,n,f,p
w,k,w,w,b,n,e
w,k,p,w,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,p,w,b,n,e
p,k,b,w,n,y,p
w,k,g,w,b,n,e
y,y,y,w,n,n,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,s,g,w,b,n,e
o,s,n,y,b,n,e
p,k,b,w,n,y,p
o,s,o,n,b,n,e
w,s,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,p,w,b,n,e
o,s,n,n,b,n,e
o,s,y,n,b,n,e
p,k,b,w,n,f,p
w,s,w,w,b,n,e
w,s,w,w,b,n,e
p,s,b,w,n,s,p
w,s,p,w,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,y,p
w,s,b,w,n,s,p
w,s,w,w,b,n,e
p,s,b,w,n,f,p
w,s,b,w,n,f,p
o,s,y,b,b,n,e
w,k,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
o,s,n,o,b,n,e
p,s,b,w,n,s,p
w,s,p,w,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,y,p
o,s,n,o,b,n,e
p,k,b,w,n,s,p
w,k,p,w,b,n,e
o,s,n,o,b,n,e
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,w,w,b,n,e
w,k,g,w,b,n,e
w,s,w,w,b,n,e
o,s,n,b,b,n,e
w,k,b,w,n,s,p
w,s,b,w,n,y,p
n,y,w,w,b,n,e
w,k,p,w,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
o,s,y,b,b,n,e
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
o,s,n,y,b,n,e
w,s,g,w,b,n,e
w,k,b,w,n,s,p
w,s,b,w,n,f,p
w,s,w,w,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
o,s,o,o,b,n,e
w,k,g,w,b,n,e
c,y,w,w,b,m,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
w,k,w,w,b,n,e
c,y,y,w,b,m,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
y,y,y,w,n,n,p
w,s,b,w,n,s,p
c,y,y,w,b,m,p
w,s,p,w,b,n,e
w,k,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
o,s,n,y,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
w,s,p,w,b,n,e
w,k,g,w,b,n,e
w,k,w,w,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
o,s,o,o,b,n,e
w,s,b,w,n,s,p
w,k,b,w,n,s,p
w,s,g,w,b,n,e
w,s,p,w,b,n,e
p,s,b,w,n,s,p
o,s,n,o,b,n,e
p,k,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
o,s,y,b,b,n,e
o,s,o,n,b,n,e
w,k,g,w,b,n,e
w,k,b,w,n,y,p
o,s,n,n,b,n,e
w,s,b,w,n,s,p
w,k,g,w,b,n,e
w,s,p,w,b,n,e
p,k,b,w,n,s,p
o,s,n,b,b,n,e
w,k,p,w,b,n,e
n,y,w,w,b,n,e
w,k,g,w,b,n,e
w,k,g,w,b,n,e
c,y,y,w,b,m,p
o,s,y,y,b,n,e
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,s,p,w,b,n,e
w,k,g,w,b,n,e
w,s,p,w,b,n,e
o,s,n,b,b,n,e
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
o,s,y,n,b,n,e
w,s,w,w,b,n,e
w,k,b,w,n,f,p
w,s,g,w,b,n,e
p,s,b,w,n,y,p
w,k,p,w,b,n,e
p,k,b,w,n,s,p
w,s,b,w,n,s,p
o,s,y,b,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,f,p
o,s,n,y,b,n,e
w,k,g,w,b,n,e
w,s,w,w,b,n,e
o,s,n,b,b,n,e
p,s,b,w,n,y,p
w,k,b,w,n,y,p
w,s,g,w,b,n,e
p,s,b,w,n,y,p
w,s,w,w,b,n,e
p,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
n,y,w,w,b,n,e
w,s,b,w,n,y,p
w,s,b,w,n,y,p
w,s,g,w,b,n,e
w,k,b,w,n,s,p
w,s,b,w,n,f,p
w,s,w,w,b,n,e
p,k,b,w,n,f,p
p,k,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,g,w,b,n,e
w,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,g,w,b,n,e
w,s,g,w,b,n,e
w,s,w,w,b,n,e
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
w,k,w,w,b,n,e
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,p,w,b,n,e
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,w,w,b,n,e
p,k,b,w,n,f,p
p,k,b,w,n,f,p
y,y,w,w,n,n,p
p,k,b,w,n,f,p
w,s,w,w,b,n,e
p,s,b,w,n,f,p
w,k,p,w,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,s,p,w,b,n,e
w,s,g,w,b,n,e
p,s,b,w,n,s,p
o,s,y,n,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,g,w,b,n,e
w,s,b,w,n,y,p
o,s,n,o,b,n,e
p,s,b,w,n,y,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
w,s,g,w,b,n,e
w,s,g,w,b,n,e
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,k,p,w,b,n,e
o,s,o,b,b,n,e
w,s,b,w,n,s,p
w,s,b,w,n,s,p
o,s,o,b,b,n,e
w,k,w,w,b,n,e
w,k,w,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,f,p
c,y,y,w,b,m,p
o,s,y,y,b,n,e
p,k,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,s,p
w,s,p,w,b,n,e
w,s,p,w,b,n,e
w,s,g,w,b,n,e
w,k,p,w,b,n,e
w,s,w,w,b,n,e
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,f,p
w,s,p,w,b,n,e
w,k,w,w,b,n,e
w,s,p,w,b,n,e
o,s,n,b,b,n,e
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
o,s,y,o,b,n,e
w,k,w,w,b,n,e
p,s,b,w,n,y,p
w,s,b,w,n,y,p
w,k,w,w,b,n,e
p,k,b,w,n,s,p
o,s,o,y,b,n,e
o,s,y,n,b,n,e
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
w,k,w,w,b,n,e
w,s,b,w,n,f,p
w,s,w,w,b,n,e
o,s,n,n,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,g,w,b,n,e
w,k,b,w,n,s,p
w,k,p,w,b,n,e
p,k,b,w,n,f,p
w,k,p,w,b,n,e
w,k,b,w,n,f,p
p,k,b,w,n,s,p
w,s,w,w,b,n,e
w,s,b,w,n,f,p
p,k,b,w,n,s,p
o,s,o,o,b,n,e
o,s,o,n,b,n,e
p,s,b,w,n,y,p
p,s,b,w,n,s,p
o,s,y,n,b,n,e
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,k,w,w,b,n,e
o,s,o,n,b,n,e
w,k,b,w,n,s,p
o,s,y,b,b,n,e
n,y,w,w,b,n,e
w,s,b,w,n,y,p
w,s,w,w,b,n,e
w,s,w,w,b,n,e
y,y,w,w,n,n,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
c,y,y,w,b,m,p
o,s,y,o,b,n,e
w,k,b,w,n,s,p
w,k,g,w,b,n,e
w,s,b,w,n,f,p
c,y,w,w,b,m,p
p,s,b,w,n,s,p
o,s,o,b,b,n,e
n,y,w,w,b,n,e
p,s,b,w,n,s,p
w,s,b,w,n,y,p
w,k,w,w,b,n,e
w,s,w,w,b,n,e
w,s,b,w,n,s,p
o,s,o,y,b,n,e
w,s,w,w,b,n,e
w,s,g,w,b,n,e
p,s,b,w,n,y,p
c,y,y,w,b,m,p
p,s,b,w,n,s,p
o,s,o,b,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,p,w,b,n,e
o,s,o,y,b,n,e
p,k,b,w,n,s,p
y,y,w,w,n,n,p
w,s,p,w,b,n,e
o,s,n,y,b,n,e
w,s,b,w,n,s,p
w,k,p,w,b,n,e
w,s,w,w,b,n,e
o,s,o,b,b,n,e
w,k,p,w,b,n,e
w,k,w,w,b,n,e
w,k,w,w,b,n,e
w,s,p,w,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,s,p,w,b,n,e
w,s,p,w,b,n,e
w,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
o,s,y,n,b,n,e
w,k,b,w,n,s,p
w,s,p,w,b,n,e
o,s,o,y,b,n,e
w,k,w,w,b,n,e
w,s,b,w,n,s,p
o,s,y,n,b,n,e
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,p,w,b,n,e
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,w,w,b,n,e
p,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,p,w,b,n,e
w,k,g,w,b,n,e
p,s,b,w,n,s,p
n,y,w,w,b,n,e
p,k,b,w,n,y,p
p,s,b,w,n,s,p
o,s,y,o,b,n,e
w,k,w,w,b,n,e
w,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
o,s,o,y,b,n,e
w,s,b,w,n,y,p
w,s,w,w,b,n,e
o,s,y,b,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
w,k,p,w,b,n,e
p,s,b,w,n,y,p
w,s,w,w,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
c,y,w,w,b,m,p
w,k,b,w,n,s,p
w,s,w,w,b,n,e
w,s,b,w,n,y,p
c,y,w,w,b,m,p
w,s,b,w,n,y,p
o,s,n,b,b,n,e
p,s,b,w,n,s,p
w,k,g,w,b,n,e
w,k,p,w,b,n,e
o,s,y,y,b,n,e
p,k,b,w,n,s,p
o,s,y,o,b,n,e
w,s,g,w,b,n,e
w,s,b,w,n,s,p
p,k,b,w,n,y,p
w,k,w,w,b,n,e
w,s,g,w,b,n,e
p,k,b,w,n,f,p
c,y,w,w,b,m,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,p,w,b,n,e
w,s,b,w,n,f,p
o,s,y,b,b,n,e
p,k,b,w,n,s,p
p,s,b,w,n,s,p
o,s,y,y,b,n,e
o,s,o,n,b,n,e
w,k,w,w,b,n,e
o,s,y,y,b,n,e
w,k,b,w,n,y,p
o,s,n,b,b,n,e
o,s,y,n,b,n,e
w,k,b,w,n,y,p
o,s,y,n,b,n,e
p,s,b,w,n,f,p
w,k,g,w,b,n,e
p,s,b,w,n,y,p
o,s,n,b,b,n,e
p,k,b,w,n,s,p
w,s,w,w,b,n,e
w,k,g,w,b,n,e
o,s,y,b,b,n,e
o,s,y,b,b,n,e
w,s,b,w,n,y,p
w,k,w,w,b,n,e
